Vbatt,Qbatt,Ndiff,Rwheel,MaxPmot,Mass,Hcons,Pmech
0.8256744879939792,0.38698512905482035,0.19976773827842684,1.0,1.0,0.5555555555555556,0.21563562126910293,-0.42979852014579595
0.8256744879939792,0.3869853940526937,0.19976777535683368,1.0,1.0,0.5555555555555556,0.21563562941455933,-0.42979852014579595
0.8806683748984331,0.3634793471114658,0.21597195089186835,1.0,1.0,0.5555555555555556,0.21597629120159623,-0.4357526158895058
0.8806724014277912,0.36342708045109606,0.2155249937730494,0.9999997055592664,1.0,0.5555555555555556,0.2159920212875721,-0.4357526158895058
0.829317924404895,0.38171562290271616,0.22649862813086635,0.9926143136582846,1.0,0.5555555555555556,0.21609762603180266,-0.4357526158895058
0.8290869030449912,0.381650196908988,0.22667739093069322,0.9924796951304277,1.0,0.5555555555555556,0.2161281367223845,-0.4357526158895058
0.8667879367176693,0.368117265186463,0.2397857199334517,0.9993136450271992,1.0,0.5555555555555556,0.21621740606622522,-0.4464714670999066
0.8667988602271393,0.36810739481184,0.23993842519923347,0.9978312798814749,1.0,0.5555555555555556,0.21624976919048677,-0.4464714670999066
0.9018665077722758,0.3548193562087371,0.23262010975273417,0.9999514519587442,1.0,0.5555555555555556,0.21646555569958598,-0.4464714670999066
0.840531652599868,0.37579068726666776,0.2432935288299165,1.0,0.9813261849181554,0.5555555555555556,0.2166244826787611,-0.4464714670999066
0.9135470633132079,0.34952803158106904,0.24492351470973966,1.0,1.0,0.5555555555555556,0.21690807484963556,-0.4464714670999066
0.9136792656220307,0.3496422026839286,0.24513009333799912,1.0,0.9988970019682007,0.5555555555555556,0.2169142355349169,-0.4464714670999066
0.9166092410839062,0.3496485531385978,0.23315956957417253,0.9877114364745678,0.9990419474285004,0.5555555555555556,0.21707618625210306,-0.4464714670999066
0.9034627539191431,0.3500666663763577,0.27963978848089927,0.9974809595569682,0.9982946137400407,0.5555555555555556,0.21745356680776917,-0.4504095164189765
0.9010104394437983,0.35019133291491644,0.2739805657981256,0.9975402837355346,1.0,0.5555555555555556,0.2176067668931691,-0.4504095164189765
0.9375772022927811,0.33959728927419597,0.2675245526225206,0.9907714662948752,0.9976035557570495,0.5555555555555556,0.2180848309641307,-0.4504095164189765
0.9385472510416892,0.33851815057821516,0.2680687377136275,1.0,1.0,0.5555555555555556,0.21813389982996423,-0.4504095164189765
0.8179285724170673,0.38716745443152045,0.2637571160563499,0.9998702389261724,0.94693756359686,0.5555555555555556,0.21875663086348363,-0.45211973562376395
0.9475132156707707,0.33354335134283836,0.31740563233507885,1.0,1.0,0.5555555555555556,0.2187737417019723,-0.4647037908075662
0.9475132156707707,0.33355510241800274,0.3294683100736012,1.0,1.0,0.5555555555555556,0.21886632077394033,-0.47116784172816933
0.9323837401841648,0.339254389611221,0.3564199772917298,0.9913482296721888,1.0,0.5555555555555556,0.2194643323721326,-0.475890302640925
0.9272063478161922,0.3399947864754987,0.3667356890569314,1.0,1.0,0.5555555555555556,0.21946773362993083,-0.475890302640925
0.8789797812112384,0.3545572798983797,0.37284475007347606,0.9995745424544665,1.0,0.5555555555555556,0.21990137590753397,-0.475890302640925
0.8785923031176088,0.3548077276918218,0.3656102252171096,0.9846148946146468,1.0,0.5555555555555556,0.2199065145079137,-0.475890302640925
0.9325695951695507,0.33920046342681787,0.3559187884182632,0.9861181781423419,0.9634257017727745,0.5555555555555556,0.22015151883741685,-0.475890302640925
0.964570789416224,0.32474098923155675,0.38555500174618196,1.0,1.0,0.5555555555555556,0.2202387653600148,-0.4835302688669951
0.9999838894290223,0.31665736539028944,0.39403126198490945,1.0,0.9974412005495442,0.5555555555555556,0.22039488622244982,-0.49310635028456257
1.0,0.31733094374111703,0.39403126198490945,0.9910928594839967,0.9974412005495442,0.5555555555555556,0.2205280143153896,-0.49310635028456257
0.9990062585610591,0.3173105654271492,0.4470005208503312,1.0,1.0,0.5555555555555556,0.2212457093944906,-0.5071159317789873
1.0,0.316397635603882,0.4470005208503312,1.0,0.9937866087660416,0.5555555555555556,0.2212791658690465,-0.5071159317789873
0.950655081731575,0.33140494684807636,0.4630156303866609,1.0,0.9847890162890776,0.5555555555555556,0.22227427528687815,-0.5074580781025375
0.948218112818959,0.33117725189762814,0.4665340534015883,0.9822710729907913,1.0,0.5555555555555556,0.222351186528253,-0.5074580781025375
0.933422362904456,0.33736571497672824,0.4577839964120186,1.0,0.9862855838292973,0.5555555555555556,0.22244358636240763,-0.5074580781025375
0.9458398977849131,0.33361605845985787,0.461119079095804,0.9960545647357201,0.9776757624883509,0.5555555555555556,0.2225792105684407,-0.5074580781025375
0.9464593574066655,0.3336157551011392,0.4599671359470867,0.9960551700498156,0.9774243143135821,0.5555555555555556,0.22258160225095816,-0.5074580781025375
0.9999709527370966,0.3119607350954624,0.482841720644663,1.0,0.9681898673803282,0.5555555555555556,0.22288411486619805,-0.5158023599586502
0.9995400717972218,0.31683776159472327,0.49692683357084755,0.9638637207621661,0.992934610249699,0.5555555555555556,0.2231003207922784,-0.5210962007909323
0.9999720940012113,0.31154432853626274,0.49159107839014005,1.0,0.9706279046473725,0.5555555555555556,0.2231357221816095,-0.5210962007909323
0.9995182393463942,0.3168886124048684,0.495251876337222,0.9641233734877663,0.9808992189075594,0.5555555555555556,0.22320153916829075,-0.5210962007909323
0.9999999770157554,0.3176849061678622,0.49179079781167234,0.9919905050967641,0.9105849601104526,0.5555555555555556,0.22361136535735376,-0.5210962007909323
0.9996744386497163,0.31470154009171,0.49255834987971825,0.9768192611740906,0.9272164612854223,0.5555555555555556,0.22365816137473687,-0.5210962007909323
1.0,0.32762171890982983,0.5847150388439072,1.0,1.906323811754721e-10,0.5555555555555556,0.22484401022257738,-0.5478760214010497
1.0,0.3276429016004801,0.5843362982626683,1.0,0.0,0.5555555555555556,0.22484401878559315,-0.5478760214010497
1.0,0.3276428579253506,0.5843362982626683,1.0,0.0,0.5555555555555556,0.2248440188183689,-0.5478760214010497
1.0,0.32762171890982983,0.5844570913262678,1.0,2.9805133075727687e-12,0.5555555555555556,0.22484402921849073,-0.5478760214010497
1.0,0.3276571504983665,0.5860532768331198,1.0,0.0,0.5555555555555556,0.22484409236630062,-0.5503017117740608
1.0,0.32756908720831696,0.5854750426990426,1.0,0.0,0.5555555555555556,0.22484412248873292,-0.5503017117740608
1.0,0.32765572677760496,0.5862542763979807,1.0,0.0,0.5555555555555556,0.22484413507634693,-0.5503017117740608
1.0,0.32775735078429463,0.5848561371886654,1.0,0.0,0.5555555555555556,0.2248441403468532,-0.5503017117740608
0.9999998686411274,0.3275778892217006,0.5857783801856212,1.0,1.0249882148256625e-06,0.5555555555555556,0.2248441568839527,-0.5503017117740608
1.0,0.327540788721588,0.5857425922770698,1.0,0.0,0.5555555555555556,0.22484423496841416,-0.5503017117740608
1.0,0.3275336702246878,0.5858688653034361,1.0,0.0,0.5555555555555556,0.22484427529808354,-0.5503017117740608
1.0,0.32782410203510254,0.5848561371886654,1.0,0.0,0.5555555555555556,0.22484443025148657,-0.5503017117740608
1.0,0.3278200096094009,0.5855854623517086,1.0,0.0,0.5555555555555556,0.22484449069350532,-0.5503017117740608
1.0,0.32748799076663887,0.5862319144199393,1.0,0.0,0.5555555555555556,0.22484453366383045,-0.5503017117740608
1.0,0.3278426396110471,0.5848468659515086,1.0,0.0,0.5555555555555556,0.22484453616364086,-0.5503017117740608
1.0,0.32765796559249216,0.5876180947090474,1.0,0.0,0.5555555555555556,0.22484461698484978,-0.5503017117740608
1.0,0.32740936604495424,0.5875668661410924,1.0,0.0,0.5555555555555556,0.2248453885123387,-0.5503017117740608
1.0,0.3276279536025643,0.5891947534130361,1.0,0.0,0.5555555555555556,0.22484554548155658,-0.5503017117740608
1.0,0.3273504513612485,0.5873614484316136,1.0,0.0,0.5555555555555556,0.22484581497068562,-0.5503017117740608
1.0,0.3273504513612485,0.5873614484316136,1.0,0.0,0.5555555555555556,0.22484581497068562,-0.5503017117740608
1.0,0.32786093655473664,0.5883992980570054,1.0,2.7971514498224305e-06,0.5555555555555556,0.224846043450525,-0.5503017117740608
0.9998831452479562,0.3275814599414555,0.5849506880789843,1.0,3.252952938355726e-06,0.5555555555555556,0.22484682510272652,-0.5503017117740608
0.9999763084856355,0.32738883620097803,0.5916163133710621,0.999999974028686,0.0,0.5555555555555556,0.22484903765002545,-0.5503017117740608
1.0,0.3272128607300132,0.5901832955320305,1.0,2.089977701752728e-05,0.5555555555555556,0.22484943407646976,-0.5503017117740608
0.9999999709168658,0.32813687541961434,0.5952779957176384,1.0,5.1250642443394475e-05,0.5555555555555556,0.22485999661062264,-0.5503017117740608
1.0,0.32792974344933035,0.5982931833132709,1.0,0.0,0.5555555555555556,0.22486182025777596,-0.5560705595871678
1.0,0.32792974344933035,0.5993090859510057,1.0,6.073352893457099e-05,0.5555555555555556,0.2248658913665299,-0.5560705595871678
0.9999987694623799,0.32724030264182985,0.5995535078547314,1.0,0.00013167223513391483,0.5555555555555556,0.22486690531523001,-0.5560705595871678
0.999862083824438,0.3285264431533799,0.6153980895718054,1.0,7.397056809489727e-07,0.5555555555555556,0.2249435995807554,-0.5573531314616337
0.9998633493248865,0.32923410026155303,0.6235245051103814,1.0,0.00011954765225261375,0.5555555555555556,0.2250255513426194,-0.5573531314616337
1.0,0.330996543902632,0.6184121809312602,1.0,2.1054303718816385e-05,0.5555555555555556,0.22512813514083374,-0.5573531314616337
0.9981028268201582,0.32956714698069556,0.6361640605039706,1.0,9.23359290930437e-12,0.5555555555555556,0.2251573351445761,-0.5609743266419424
1.0,0.32770150815743965,0.6480503405356526,1.0,3.102510581085024e-09,0.5555555555555556,0.22516975646514467,-0.5609743266419424
0.9999463531797413,0.32956714698069556,0.6431454762933607,1.0,9.378297763378172e-12,0.5555555555555556,0.22519459607318087,-0.5609743266419424
1.0,0.3254155540065921,0.6539724164385013,0.9976337443839014,0.00021513382634114455,0.5555555555555556,0.22534390818884928,-0.5609743266419424
1.0,0.33110664142815777,0.6457493072617375,1.0,4.1199540325855954e-10,0.5555555555555556,0.22534711826824508,-0.5609743266419424
0.9999999999043492,0.3314075133983547,0.6496373540025389,1.0,0.0,0.5555555555555556,0.22541603647254263,-0.5609743266419424
1.0,0.3265319243680549,0.6778011783801368,1.0,0.0,0.5555555555555556,0.22554732691638296,-0.5781431730993414
1.0,0.3274642102472719,0.6815786271378526,1.0,1.440994040959019e-11,0.5555555555555556,0.22558341567602733,-0.5781431730993414
0.9992831762818317,0.3271454912457582,0.6795199114119754,0.9998262803719656,0.0,0.5555555555555556,0.22558459628394956,-0.5781431730993414
0.9999994301836755,0.32921629666644786,0.6831110381411729,1.0,0.00012876162342803296,0.5555555555555556,0.22564772636320574,-0.5781431730993414
1.0,0.33005696732512274,0.6833230125522137,0.9941317157507348,0.0,0.5555555555555556,0.22577965752716425,-0.5781431730993414
0.994495188943247,0.33236473009883427,0.6800874914421181,0.9991767426360368,0.0,0.5555555555555556,0.22591308753680328,-0.5781431730993414
0.9999999999999976,0.3277469695618034,0.6971131596302785,0.988461867631443,0.00019918229851754988,0.5555555555555556,0.22601304625302232,-0.5781431730993414
0.9999999999999644,0.32781909175879176,0.6971373021694108,0.9884584220312834,0.001351819982461202,0.5555555555555556,0.22604772936594425,-0.5781431730993414
0.994495188943247,0.33307109655766987,0.6800874914421181,0.9850801747156128,0.0,0.5555555555555556,0.22617532735777693,-0.5781431730993414
1.0,0.3298865721210328,0.7102635839992977,0.9955927208967289,3.790040614225244e-06,0.5555555555555556,0.2261765153396168,-0.5912938316998633
1.0,0.3301441688991153,0.7039284979960744,0.9877226096904185,0.0,0.5555555555555556,0.2261983645618989,-0.5912938316998633
1.0,0.33264035941294245,0.7045871007296671,1.0,3.5273564811306875e-14,0.5555555555555556,0.22626491165945478,-0.5912938316998633
1.0,0.3331394174435156,0.7232997911429058,1.0,0.00028438750632518413,0.5555555555555556,0.22664467098571167,-0.5912938316998633
1.0,0.3334111677689663,0.7232997911429058,1.0,0.0002897338600604023,0.5555555555555556,0.2266792872030346,-0.5912938316998633
0.9981360192424278,0.32956704352747895,0.7416518554796474,1.0,0.0,0.5555555555555556,0.2267649245913782,-0.6094038229679716
0.997983146179992,0.3295427372809175,0.7416518554796474,1.0,0.0,0.5555555555555556,0.22676972543684337,-0.6094038229679716
1.0,0.3278081730073302,0.7485068833617902,1.0,5.8395966721751965e-05,0.5555555555555556,0.22686426566960258,-0.6094038229679716
1.0,0.3276415020192283,0.7485068833617902,1.0,1.9700506947381817e-06,0.5555555555555556,0.22686833220886332,-0.6094038229679716
1.0,0.32624751642944233,0.7465320276769722,1.0,0.00011512704648365476,0.5555555555555556,0.22691245251133213,-0.6094038229679716
0.9999999442006939,0.32637506047196807,0.7475536359542567,1.0,0.0,0.5555555555555556,0.22692274138288662,-0.6094038229679716
0.9991387157710334,0.3325391404896289,0.7404706630617834,0.9970152368441647,0.0,0.5555555555555556,0.2269381558984067,-0.6094038229679716
0.9999999656835121,0.32690120103566606,0.7465320276769722,0.9949770660063832,0.00011681683925146731,0.5555555555555556,0.22695109853103512,-0.6094038229679716
0.9999988351039308,0.3341774805130193,0.7443152205755896,1.0,0.0,0.5555555555555556,0.22715520548313772,-0.6094038229679716
1.0,0.3294549384301486,0.7649172937235887,0.9999719640937769,0.0003679789549626341,0.5555555555555556,0.22725020487969783,-0.6158175165255833
1.0,0.32798152521511825,0.7652682114419835,1.0,4.878921146265564e-06,0.5555555555555556,0.22727060046038183,-0.6158175165255833
0.9999999120031857,0.32906654746683917,0.7714093973919541,1.0,1.4217970758576208e-14,0.5555555555555556,0.22740088335237027,-0.6158175165255833
1.0,0.3281558795219292,0.7705938596295334,1.0,3.983769179790573e-06,0.5555555555555556,0.22740254238940413,-0.6158175165255833
1.0,0.32951125716709484,0.7654323600973155,0.9915184502746305,0.00036522220283420343,0.5555555555555556,0.2274043788675013,-0.6158175165255833
1.0,0.3277986113773803,0.7710827304117829,1.0,0.0,0.5555555555555556,0.22743214608645368,-0.6158175165255833
0.9999987931151301,0.33232987522965424,0.7681463841143914,1.0,3.800251714893815e-06,0.5555555555555556,0.22744882461934238,-0.6158175165255833
0.9969222920862709,0.3319322927348481,0.7700095388272321,1.0,0.0,0.5555555555555556,0.22753430398907146,-0.6158175165255833
0.9998900448292415,0.3322435998861713,0.7720944926310438,1.0,0.0,0.5555555555555556,0.22753440804256103,-0.6158175165255833
0.9999999981518649,0.32928056848310217,0.7779481991890602,0.9987679776055921,0.0,0.5555555555555556,0.22758998549113735,-0.6286380535953399
0.9999907081596893,0.32981649408503055,0.7793554015604256,1.0,0.0,0.5555555555555556,0.2276051272936891,-0.6286380535953399
1.0,0.3334315108846199,0.780297419234283,0.9914512803258576,0.0,0.5555555555555556,0.2279574610810576,-0.6286380535953399
0.999999128805952,0.3247664041459659,0.7781107196529716,1.0,4.007867200738886e-05,0.5555555555555556,0.2279975489387241,-0.6286380535953399
0.9999246699248391,0.32861808018877087,0.7849966964718222,0.9876815499025117,1.048192808677395e-08,0.5555555555555556,0.2280011795697467,-0.6286380535953399
0.9996564464012511,0.32684009513975587,0.7811875316177923,0.9890642435927486,1.0064496863215018e-05,0.5555555555555556,0.22802247709443257,-0.6286380535953399
0.9999925758276339,0.32754676140048644,0.7790712152432633,0.9843952055608356,0.002017692982261261,0.5555555555555556,0.22802644717431325,-0.6286380535953399
1.0,0.3357880899979678,0.7788703895994056,1.0,0.00033013361671241543,0.5555555555555556,0.2280945303806497,-0.6286380535953399
1.0,0.3359057298465925,0.779609552364512,1.0,1.1712532852814546e-07,0.5555555555555556,0.22811760920256663,-0.6286380535953399
1.0,0.33521408609169906,0.7798308969842713,0.9937827575905943,0.00013464831990887745,0.5555555555555556,0.22811948399715445,-0.6286380535953399
0.9999913006451623,0.32465514084161035,0.7813199007472241,1.0,0.0,0.5555555555555556,0.2281208160415803,-0.6286380535953399
1.0,0.32465514088778047,0.7813993707130096,1.0,0.0,0.5555555555555556,0.2281225724424548,-0.6286380535953399
0.9998620977287743,0.32933533136882853,0.7995321987658439,1.0,0.0,0.5555555555555556,0.22817441243677894,-0.6305719417220658
1.0,0.3295104310030258,0.8016405003074587,1.0,0.0,0.5555555555555556,0.22822433363315375,-0.6305719417220658
0.9999561350646943,0.3275588422078754,0.8010893078860166,1.0,5.791327557195303e-09,0.5555555555555556,0.22832916229064976,-0.6305719417220658
0.9999554433679718,0.3275526512514609,0.801070439451658,0.9999970912698305,5.746864906784825e-09,0.5555555555555556,0.22832927382795468,-0.6305719417220658
0.9999999925392667,0.3335970871113554,0.80430684825876,1.0,0.0,0.5555555555555556,0.22843071271117876,-0.6305719417220658
0.9998958654669625,0.329607739193835,0.8059464218535292,0.9931675366326272,0.0,0.5555555555555556,0.2284782900449073,-0.6305719417220658
0.9998968675800435,0.32960960272588263,0.8059448041276505,0.9931040026818412,0.0,0.5555555555555556,0.22847928054229738,-0.6305719417220658
1.0,0.3321824002767891,0.8117987179307664,1.0,1.1124041129057643e-06,0.5555555555555556,0.22854086145738164,-0.6305719417220658
1.0,0.33249683949295805,0.8127540380062376,1.0,7.798377987436419e-07,0.5555555555555556,0.22858206777153717,-0.6305719417220658
0.9999373496238376,0.326594792543701,0.8024021021406439,0.9877530746410415,0.00028342225698545497,0.5555555555555556,0.22874568335926254,-0.6305719417220658
0.9998789059747791,0.33611919641526794,0.8031061724009277,0.9946182872186705,1.1470884681113701e-07,0.5555555555555556,0.22876082296079653,-0.6305719417220658
1.0,0.3329375033227149,0.8140479896872292,0.9770027382152319,3.7279747255735296e-05,0.5555555555555556,0.22902325825980901,-0.6305719417220658
0.9999999761562967,0.33499941026126207,0.8256956600932552,1.0,0.0,0.5555555555555556,0.22912229441704252,-0.6305719417220658
0.9999994002048378,0.3351857125223044,0.8254747849628239,1.0,5.831280080735666e-05,0.5555555555555556,0.22913668617865907,-0.6305719417220658
0.9999996942806537,0.3348120519906658,0.8188096835306865,0.9833737964406595,0.0,0.5555555555555556,0.22918168020254265,-0.6305719417220658
0.9999999530701813,0.331029754577546,0.8344760361012752,1.0,5.580250682964788e-07,0.5555555555555556,0.229205218371102,-0.653524757058722
0.9999999999847736,0.3313234229219653,0.8368561530699203,1.0,0.0,0.5555555555555556,0.2292781861977441,-0.653524757058722
0.9999999775210215,0.33094749941227847,0.8406917611564058,1.0,0.0,0.5555555555555556,0.22941073210028978,-0.653524757058722
1.0,0.3321001261104139,0.8410952002154428,1.0,2.19147845222075e-05,0.5555555555555556,0.22941449816804158,-0.653524757058722
1.0,0.3304925988100049,0.8406304445440879,1.0,0.0,0.5555555555555556,0.22942428420267538,-0.653524757058722
0.9985051865178577,0.3330293800663646,0.8398047400666584,1.0,7.930584468454036e-07,0.5555555555555556,0.2294520982641134,-0.653524757058722
0.9999999940463787,0.33294414050987803,0.8423172237665705,1.0,0.0,0.5555555555555556,0.22946902247462928,-0.653524757058722
1.0,0.330676027051256,0.8425323028011642,1.0,0.0,0.5555555555555556,0.22948144567341844,-0.653524757058722
0.9999998538818208,0.3336944158286942,0.8420309370404719,1.0,9.955966314404415e-06,0.5555555555555556,0.22949148707296102,-0.653524757058722
0.9999998479862133,0.33086858405924446,0.8449887009813464,1.0,1.7762176385519333e-07,0.5555555555555556,0.2295579073009682,-0.653524757058722
1.0,0.33263395553611314,0.8389798332846756,0.9884296281667113,1.2048718580963596e-07,0.5555555555555556,0.22955959696102907,-0.653524757058722
0.9989664370999533,0.3332970820676361,0.8436686204994248,1.0,7.930584468454036e-07,0.5555555555555556,0.2295622671529305,-0.653524757058722
0.9999156437459105,0.3334169187371323,0.8400271008390214,0.9911358856647949,6.392594912425503e-11,0.5555555555555556,0.22957186415205527,-0.653524757058722
1.0,0.32861176563266803,0.8421269008753698,1.0,4.8140898949661e-06,0.5555555555555556,0.22962271861014333,-0.653524757058722
0.9999999123007646,0.3294505064351689,0.8444889941123584,0.9951551603822129,0.0,0.5555555555555556,0.2297215674884752,-0.653524757058722
