8.129681489393254523e-01,2.549947042010046738e-01,9.925625401050770513e-01,4.743514951306725125e-03,6.423068444541422117e-01,1.000000000000000000e+00,5.835440137895427926e-01,-9.956825775846348536e-01
9.999999185503504195e-01,3.696527068862859866e-01,9.706385775068817612e-01,3.928303539965170149e-02,8.084189307467285607e-05,1.000000000000000000e+00,2.635887156368229012e-01,-9.602153684051999427e-01
9.866202366821565928e-01,3.710629112058158596e-01,9.764942485662735372e-01,1.403079774884878894e-01,3.784163295424707892e-06,1.000000000000000000e+00,2.622943033877631613e-01,-9.436194481310699045e-01
1.000000000000000000e+00,3.819496317725094015e-01,9.708931245507363972e-01,1.390888271200090009e-01,4.266094389190824227e-09,1.000000000000000000e+00,2.601655421522922063e-01,-9.436194481310699045e-01
9.999999978059312955e-01,3.705685739112443144e-01,9.053684742482138725e-01,2.111920466235157889e-02,5.229910846679053371e-02,1.000000000000000000e+00,2.598944997421547831e-01,-9.111638312403034234e-01
9.999890315018521436e-01,3.695064827447061551e-01,9.063524493063754850e-01,4.207017924955834542e-02,0.000000000000000000e+00,1.000000000000000000e+00,2.575136977796825821e-01,-9.111638312403034234e-01
9.999766358847180792e-01,3.706067418645796474e-01,9.264110576281404663e-01,1.396300762835539500e-01,2.177630750605615484e-04,1.000000000000000000e+00,2.564799797237720669e-01,-9.052770417461224461e-01
9.999999999999921174e-01,3.685434869359814347e-01,9.133123336745331278e-01,1.135756641174872350e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.562008146645047280e-01,-8.933700022491096737e-01
1.000000000000000000e+00,3.686226524206138722e-01,9.135510544742737604e-01,1.546435323815958385e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.552088469371037727e-01,-8.837607386259496156e-01
9.999984720150956186e-01,3.687484656774608349e-01,9.073046399927394701e-01,2.485404500952747286e-01,4.016859579822846390e-06,1.000000000000000000e+00,2.527993343398493020e-01,-8.837607386259496156e-01
9.999973476786324644e-01,3.592087726618421462e-01,9.802327574453825187e-01,4.513373865695145537e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.527405486221354081e-01,-8.668170099750011071e-01
9.791997258339273369e-01,3.667757245418443168e-01,9.093948199307254621e-01,4.510376816610569550e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.499122444224388118e-01,-8.277805373491921026e-01
9.999999976050083506e-01,3.539833895749674442e-01,1.000000000000000000e+00,7.037095082402057278e-01,1.527544232249883750e-06,1.000000000000000000e+00,2.480124599628440452e-01,-7.974495912880189552e-01
9.999998566079375539e-01,3.588193597020920000e-01,9.418944516978658976e-01,7.122173878976761907e-01,8.195209649538174397e-05,1.000000000000000000e+00,2.450283971976401631e-01,-7.945007908295408372e-01
9.999973370338550716e-01,3.518517004952778082e-01,9.062872543460172015e-01,7.779880258914015911e-01,8.693111838867397098e-05,1.000000000000000000e+00,2.417492184985072512e-01,-7.621662930175533424e-01
1.000000000000000000e+00,3.396029054263624558e-01,9.076983174976684943e-01,9.763298129810786818e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.380526932869288792e-01,-7.331300997075539394e-01
1.000000000000000000e+00,3.378080595885352144e-01,7.693817082154674747e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.325005616114885487e-01,-6.638653440726696164e-01
1.000000000000000000e+00,3.770224536409061411e-01,9.789045201910431260e-01,1.329276563578264125e-01,3.301470654214895550e-02,1.000000000000000000e+00,2.618648657937418522e-01,-9.436194481310699045e-01
9.999999706661465426e-01,3.686901037584778829e-01,9.063719615917387173e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.587897078212929580e-01,-9.111638312403034234e-01
9.999762912989685892e-01,3.702980129371843954e-01,9.553858149612544093e-01,2.311456248561890026e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.562169285565088495e-01,-9.008812081379327097e-01
9.947306962203809055e-01,3.673104548561975102e-01,9.089321706148666413e-01,2.317307136130493661e-01,5.816726920856869418e-03,1.000000000000000000e+00,2.537349963941312181e-01,-8.837607386259496156e-01
1.000000000000000000e+00,3.532758063741396892e-01,9.072189266831637289e-01,4.677587875911450865e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.480555256522755658e-01,-8.277805373491921026e-01
1.000000000000000000e+00,3.481405158680411227e-01,9.199307982906077541e-01,7.295921213125352578e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.432590838114283283e-01,-7.897590007846675420e-01
9.999999999197163314e-01,3.401449794551764660e-01,8.403110258740987826e-01,9.860581457822217288e-01,6.816491433384030962e-05,1.000000000000000000e+00,2.350227453284389201e-01,-7.029169566353156151e-01
1.000000000000000000e+00,3.761455417236161947e-01,9.708931245507363972e-01,3.908716493711034135e-02,0.000000000000000000e+00,1.000000000000000000e+00,2.626274321096530584e-01,-9.602153684051999427e-01
9.992375424097076353e-01,3.539058109062426238e-01,9.713058263884398746e-01,6.854710427879350254e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.468006318879625849e-01,-7.974495912880189552e-01
1.000000000000000000e+00,3.342489104897539143e-01,5.718655667572279944e-01,1.000000000000000000e+00,8.054439395143323150e-10,1.000000000000000000e+00,2.294254729838817175e-01,-5.925383323828599114e-01
1.000000000000000000e+00,3.596313992572830465e-01,9.548566770054757180e-01,4.531411234280166567e-01,8.204215674369636250e-05,1.000000000000000000e+00,2.509304260800465092e-01,-8.354137242150282416e-01
9.999975043445253897e-01,3.691455920894079479e-01,9.071580879250353835e-01,1.355724779907463151e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.552330965400936291e-01,-8.933700022491096737e-01
1.000000000000000000e+00,3.398010217234015973e-01,9.539557272723858672e-01,9.978276673520509732e-01,6.666923002293878792e-07,1.000000000000000000e+00,2.400007996566387303e-01,-7.489949474672253915e-01
8.175369993233264632e-01,2.585829229303421850e-01,9.965909553863132597e-01,0.000000000000000000e+00,6.715568797023736547e-01,1.000000000000000000e+00,5.846025658976348183e-01,-9.956825775846348536e-01
9.999999999531489214e-01,3.762953405769502990e-01,9.736735681035427747e-01,4.520651500619325691e-02,2.249272735671907475e-04,1.000000000000000000e+00,2.626825677486228638e-01,-9.602153684051999427e-01
9.999999995844462974e-01,3.932676525015793012e-01,9.706418459186313408e-01,1.288811824177482912e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.618864363644808346e-01,-9.436194481310699045e-01
1.000000000000000000e+00,3.778429221942399829e-01,9.789952580058411957e-01,1.364218703405776223e-01,3.783248672492369240e-06,1.000000000000000000e+00,2.604874064727899508e-01,-9.436194481310699045e-01
9.999974858788609478e-01,3.691823483996994892e-01,9.063719615917387173e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.587342409005407573e-01,-9.111638312403034234e-01
1.000000000000000000e+00,3.686613332445362046e-01,9.063526960849145331e-01,4.203822684746003763e-02,8.219810163515636064e-04,1.000000000000000000e+00,2.575996317764556176e-01,-9.111638312403034234e-01
9.999790181829586455e-01,3.705917393179842256e-01,9.271351660751520063e-01,1.403079774884878894e-01,3.824969787884257080e-06,1.000000000000000000e+00,2.565051826721375106e-01,-9.052770417461224461e-01
9.999397393100271092e-01,3.672950307903877221e-01,9.548833409403110206e-01,2.312091206836257851e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.562223359021478242e-01,-9.008812081379327097e-01
9.999999999999984457e-01,3.685404012186328515e-01,9.073771054600637820e-01,1.028023155264645994e-01,8.420729851752747170e-05,1.000000000000000000e+00,2.560454424436317544e-01,-8.933700022491096737e-01
9.999999999998885336e-01,3.685298884311027368e-01,9.086993051529662635e-01,1.338295188910280653e-01,3.940796890501550203e-06,1.000000000000000000e+00,2.553739512262263034e-01,-8.933700022491096737e-01
9.999999999999084066e-01,3.687953204996055057e-01,9.073946615050135778e-01,1.734231669926878938e-01,8.740568954626451685e-11,1.000000000000000000e+00,2.543803020804743520e-01,-8.837607386259496156e-01
9.999984518043947279e-01,3.685427538111142320e-01,9.073752496248805866e-01,2.458383077921465487e-01,4.007893646024995329e-06,1.000000000000000000e+00,2.528415191695562170e-01,-8.837607386259496156e-01
1.000000000000000000e+00,3.592305661901085689e-01,9.802302029857409282e-01,4.494782405405101100e-01,1.658593166358421649e-04,1.000000000000000000e+00,2.527962940818231918e-01,-8.668170099750011071e-01
9.968259756291022455e-01,3.691452934709394951e-01,9.438850260437411377e-01,4.640509782508668302e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.508048136959058483e-01,-8.354137242150282416e-01
9.789298202473419863e-01,3.667757245418443168e-01,9.083180407198426787e-01,4.507419375209684720e-01,2.276955254299374684e-04,1.000000000000000000e+00,2.498847286944952117e-01,-8.277805373491921026e-01
9.999976532704769605e-01,3.539563440514536530e-01,9.105276312722171417e-01,4.659375598592945811e-01,7.914317381846097850e-06,1.000000000000000000e+00,2.482359043244362073e-01,-8.277805373491921026e-01
1.000000000000000000e+00,3.595107017208722389e-01,9.805020558532585584e-01,7.071886015382840007e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.468938471717485039e-01,-7.974495912880189552e-01
9.999947141717278054e-01,3.588083941613626204e-01,9.421996935927672290e-01,7.122195952612417891e-01,8.195562760584625052e-05,1.000000000000000000e+00,2.450399230007261064e-01,-7.945007908295408372e-01
9.999999999984152677e-01,3.481372726134991380e-01,9.199307982906077541e-01,7.295842137511242553e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.432594704645614503e-01,-7.897590007846675420e-01
9.999973272114237588e-01,3.518457897148766222e-01,9.068807277158306146e-01,7.364379271902823376e-01,8.650347508118255929e-05,1.000000000000000000e+00,2.425074432378083455e-01,-7.621662930175533424e-01
9.949303101203046396e-01,3.395997811610845241e-01,9.419884643424213388e-01,1.000000000000000000e+00,8.230150717784294663e-05,1.000000000000000000e+00,2.399529822118087186e-01,-7.331300997075539394e-01
9.999999999936407535e-01,3.482432030270415924e-01,8.844445429656497826e-01,1.000000000000000000e+00,4.600707554353073003e-12,1.000000000000000000e+00,2.369644190358188851e-01,-7.303108792046795195e-01
9.999999998802370227e-01,3.393172623637836782e-01,8.451355066423184015e-01,9.999989981334419520e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.349388833154974765e-01,-7.029169566353156151e-01
1.000000000000000000e+00,3.378080595885352144e-01,7.688835813345193948e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.324869533577514358e-01,-6.638653440726696164e-01
1.000000000000000000e+00,3.342489103942480333e-01,5.718904321573389238e-01,1.000000000000000000e+00,8.054949425834225303e-10,1.000000000000000000e+00,2.294254748990297021e-01,-5.925383323828599114e-01
8.498359951016436487e-01,5.288310453356336316e-01,1.000000000000000000e+00,3.847394031440132256e-03,4.236197454320003164e-01,1.000000000000000000e+00,3.093772172590212866e-01,-9.956825775846348536e-01
1.000000000000000000e+00,3.762969008826242412e-01,9.738392202000974995e-01,4.556591164149460804e-02,2.279525669136913540e-04,1.000000000000000000e+00,2.626859636956860866e-01,-9.602153684051999427e-01
1.000000000000000000e+00,3.747905985176328558e-01,9.718663323617151573e-01,6.681361720729606102e-02,0.000000000000000000e+00,1.000000000000000000e+00,2.619267267999662030e-01,-9.436194481310699045e-01
9.999999995833723787e-01,3.685065634321064709e-01,9.706383072247621868e-01,1.287559959901152795e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.605142447854885690e-01,-9.436194481310699045e-01
9.999974668204366646e-01,3.691073986376944838e-01,9.063189103868862784e-01,2.722258336589067351e-04,0.000000000000000000e+00,1.000000000000000000e+00,2.587295333922384755e-01,-9.111638312403034234e-01
1.000000000000000000e+00,3.686613332445362046e-01,9.034431384470769100e-01,4.227740851033452707e-02,1.436877577033375541e-03,1.000000000000000000e+00,2.573836225463467242e-01,-9.111638312403034234e-01
9.999989680582266338e-01,3.684790303550889989e-01,9.260877872573569647e-01,1.377158203527364677e-01,6.137366519147820997e-08,1.000000000000000000e+00,2.565186647401015430e-01,-9.052770417461224461e-01
1.000000000000000000e+00,3.672993685206736303e-01,9.549655245468827713e-01,2.311456305965971791e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.562239139218906447e-01,-9.008812081379327097e-01
9.999999196819866487e-01,3.691491942841692575e-01,9.070876587209004693e-01,1.028569272103218579e-01,8.214799479014789211e-05,1.000000000000000000e+00,2.560136824777407005e-01,-8.933700022491096737e-01
9.999974715861955632e-01,3.691272954395803940e-01,9.073203978274543280e-01,1.285308103353424714e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.554087171808471224e-01,-8.933700022491096737e-01
1.000000000000000000e+00,3.687929874841693323e-01,9.073167255527122554e-01,1.730118291088381388e-01,2.957453388114685360e-09,1.000000000000000000e+00,2.543843946163574232e-01,-8.837607386259496156e-01
9.999435795145386052e-01,3.672437417724889186e-01,9.072341411739499595e-01,2.395233945007986254e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.528848401350818342e-01,-8.837607386259496156e-01
9.999999999999924505e-01,3.685319320198561788e-01,9.395337894101989384e-01,4.568356936787874023e-01,8.258190403739098248e-05,1.000000000000000000e+00,2.505361756882993896e-01,-8.354137242150282416e-01
9.787786690184018257e-01,3.667757245418443168e-01,9.103119332046865075e-01,4.574108941795224648e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.498584550287512307e-01,-8.277805373491921026e-01
9.992378315349084161e-01,3.540435453354540685e-01,9.104363001705869651e-01,4.574357236064637289e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.485028244472978209e-01,-8.277805373491921026e-01
1.000000000000000000e+00,3.602523850794257521e-01,9.710773975430720961e-01,6.857817861358829203e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.469206307786960819e-01,-7.974495912880189552e-01
1.000000000000000000e+00,3.537979548588581213e-01,9.569271915300107123e-01,7.288244013227644924e-01,1.489530246014491162e-06,1.000000000000000000e+00,2.450407134792822739e-01,-7.974495912880189552e-01
1.000000000000000000e+00,3.481372715877202872e-01,9.199108366772936751e-01,7.295947220188934157e-01,8.048710294555211104e-05,1.000000000000000000e+00,2.432612908015406028e-01,-7.897590007846675420e-01
9.999973424177829306e-01,3.516591120653914104e-01,9.071221664875875890e-01,7.361539561726410108e-01,8.278259495433858378e-05,1.000000000000000000e+00,2.425127317207163014e-01,-7.621662930175533424e-01
9.716425505078137848e-01,3.513729948614958132e-01,9.081488654578085962e-01,1.000000000000000000e+00,8.541325678303553952e-05,1.000000000000000000e+00,2.391604879007906415e-01,-7.331300997075539394e-01
1.000000000000000000e+00,3.466080073951639529e-01,8.847162349179442664e-01,1.000000000000000000e+00,1.360128641226805539e-04,1.000000000000000000e+00,2.367678774933316133e-01,-7.303108792046795195e-01
9.999999998780176869e-01,3.395465833421366653e-01,8.449849716841115743e-01,9.999189992349849510e-01,2.184715541310600274e-07,1.000000000000000000e+00,2.349342018391882558e-01,-7.029169566353156151e-01
9.999999999999927836e-01,3.383335153138292695e-01,7.665093245639165165e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.324464552664584627e-01,-6.521176592422909257e-01
1.000000000000000000e+00,3.342071188439193485e-01,5.719157303351121158e-01,1.000000000000000000e+00,1.557362985737727902e-11,1.000000000000000000e+00,2.294255027238386313e-01,-5.925383323828599114e-01
1.000000000000000000e+00,3.811837426276964980e-01,9.698879034997731630e-01,1.740012930044422534e-03,2.948197406488745065e-03,1.000000000000000000e+00,2.636932880261039780e-01,-9.956825775846348536e-01
1.000000000000000000e+00,3.758684673593543080e-01,9.707429794175277404e-01,3.536706731458058584e-02,3.089599336924938634e-03,1.000000000000000000e+00,2.628812200005861133e-01,-9.602153684051999427e-01
1.000000000000000000e+00,3.758253981940495314e-01,9.708089176203597015e-01,6.129796984361510909e-02,6.344777159145190907e-05,1.000000000000000000e+00,2.619533082180036665e-01,-9.436194481310699045e-01
9.999999782622909228e-01,3.685278733951236618e-01,9.708883125756668786e-01,1.289624439330464001e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.605271385347525115e-01,-9.436194481310699045e-01
9.999972835958040873e-01,3.692426608124982912e-01,9.060687777322871117e-01,0.000000000000000000e+00,8.247872245265356044e-05,1.000000000000000000e+00,2.587050992840422836e-01,-9.111638312403034234e-01
9.999891728108777356e-01,3.694982027985622697e-01,9.063524493063754850e-01,3.522749585217571644e-02,0.000000000000000000e+00,1.000000000000000000e+00,2.577006036052872373e-01,-9.111638312403034234e-01
1.000000000000000000e+00,3.684574004087091681e-01,9.267462367526726474e-01,1.381169898253811479e-01,2.412856008022470824e-06,1.000000000000000000e+00,2.565577790917697998e-01,-9.052770417461224461e-01
1.000000000000000000e+00,3.672984684078708928e-01,9.549655323248443795e-01,2.311456248561890026e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.562239567521621408e-01,-9.008812081379327097e-01
9.999991921961102204e-01,3.702795874775994256e-01,9.077840332587131522e-01,1.071761610140874732e-01,2.101489117607316197e-05,1.000000000000000000e+00,2.559602317983416531e-01,-8.933700022491096737e-01
1.000000000000000000e+00,3.690763281564941045e-01,9.107566854985685856e-01,1.381169898253811479e-01,2.412856008022470824e-06,1.000000000000000000e+00,2.554149218957564860e-01,-8.933700022491096737e-01
9.999787772693953247e-01,3.705917393179842256e-01,9.278168877014411065e-01,2.358916570342645402e-01,2.114015986992387084e-04,1.000000000000000000e+00,2.543855686311883302e-01,-8.837607386259496156e-01
9.999985385902141477e-01,3.685308962412671696e-01,9.074316772638392203e-01,2.412548079636505638e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.529358201487890700e-01,-8.837607386259496156e-01
1.000000000000000000e+00,3.539833895749674442e-01,9.406107967609624865e-01,4.601448469864202195e-01,8.382951273074768395e-05,1.000000000000000000e+00,2.504108600657234951e-01,-8.354137242150282416e-01
9.999983691646956441e-01,3.688673860007051220e-01,9.082904330683740923e-01,4.430747212682072944e-01,2.243850006739298930e-04,1.000000000000000000e+00,2.494298473325164689e-01,-8.277805373491921026e-01
1.000000000000000000e+00,3.519267627216327021e-01,9.131646245656526162e-01,4.601448469864202195e-01,8.385642072295693909e-05,1.000000000000000000e+00,2.488403619254777321e-01,-8.277805373491921026e-01
9.999992345075974232e-01,3.602523850794257521e-01,9.688380680574854020e-01,6.797508497446340670e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.469294865846443920e-01,-7.974495912880189552e-01
1.000000000000000000e+00,3.483947307734168719e-01,9.297107363935565028e-01,7.328432683249699320e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.436903624767234877e-01,-7.897590007846675420e-01
9.999999741491218952e-01,3.491441065194771376e-01,9.082904330683740923e-01,7.221238386259480890e-01,2.342936458642859909e-04,1.000000000000000000e+00,2.427947798605774310e-01,-7.683617268744707962e-01
9.999966595497730149e-01,3.511991296322407030e-01,9.068744996208852882e-01,7.334925896474723261e-01,8.769415831574077036e-05,1.000000000000000000e+00,2.425294400352595581e-01,-7.683617268744707962e-01
9.999999998761763820e-01,3.481925779282256106e-01,9.453951962712905388e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.391352181048249370e-01,-7.331300997075539394e-01
1.000000000000000000e+00,3.485731561231558695e-01,8.730591755009176058e-01,1.000000000000000000e+00,2.156625097227517825e-07,1.000000000000000000e+00,2.366581093386248558e-01,-7.303108792046795195e-01
