5.000000000000000000e+02,2.693550000000000111e-02
1.000000000000000000e+03,3.032560000000000117e-02
1.500000000000000000e+03,3.549329999999999846e-02
2.000000000000000000e+03,3.624070000000000069e-02
2.500000000000000000e+03,3.812549999999999967e-02
3.000000000000000000e+03,3.816649999999999904e-02
3.500000000000000000e+03,4.173949999999999882e-02
4.000000000000000000e+03,4.130289999999999656e-02
4.500000000000000000e+03,4.136979999999999824e-02
5.000000000000000000e+03,4.140660000000000174e-02
5.500000000000000000e+03,4.144719999999999654e-02
6.000000000000000000e+03,4.068360000000000032e-02
6.500000000000000000e+03,4.070060000000000344e-02
7.000000000000000000e+03,4.187090000000000256e-02
7.500000000000000000e+03,4.134499999999999981e-02
8.000000000000000000e+03,4.142339999999999911e-02
8.500000000000000000e+03,4.140400000000000330e-02
9.000000000000000000e+03,4.141419999999999824e-02
9.500000000000000000e+03,4.141709999999999836e-02
1.000000000000000000e+04,4.143399999999999861e-02
1.050000000000000000e+04,4.143569999999999892e-02
1.100000000000000000e+04,4.167099999999999971e-02
1.150000000000000000e+04,4.167320000000000052e-02
1.200000000000000000e+04,4.168310000000000071e-02
1.250000000000000000e+04,4.164820000000000327e-02
1.300000000000000000e+04,4.166759999999999908e-02
1.350000000000000000e+04,4.248699999999999699e-02
1.400000000000000000e+04,4.249909999999999799e-02
1.450000000000000000e+04,4.207249999999999879e-02
1.500000000000000000e+04,4.413099999999999662e-02
1.550000000000000000e+04,4.413809999999999956e-02
1.600000000000000000e+04,4.424150000000000305e-02
1.650000000000000000e+04,4.240569999999999756e-02
1.700000000000000000e+04,4.279739999999999933e-02
1.750000000000000000e+04,4.280079999999999996e-02
1.800000000000000000e+04,4.280099999999999877e-02
1.850000000000000000e+04,4.280280000000000196e-02
1.900000000000000000e+04,4.280289999999999789e-02
1.950000000000000000e+04,4.280590000000000089e-02
2.000000000000000000e+04,4.281019999999999964e-02
2.050000000000000000e+04,4.281039999999999845e-02
2.100000000000000000e+04,4.281129999999999658e-02
2.150000000000000000e+04,4.281200000000000283e-02
2.200000000000000000e+04,4.281209999999999877e-02
2.250000000000000000e+04,4.281240000000000046e-02
2.300000000000000000e+04,4.281240000000000046e-02
2.350000000000000000e+04,4.281240000000000046e-02
2.400000000000000000e+04,4.281270000000000214e-02
2.450000000000000000e+04,4.281299999999999689e-02
2.500000000000000000e+04,4.281299999999999689e-02
2.550000000000000000e+04,4.282099999999999795e-02
2.600000000000000000e+04,4.282180000000000014e-02
2.650000000000000000e+04,4.282210000000000183e-02
2.700000000000000000e+04,4.282470000000000027e-02
2.750000000000000000e+04,4.282480000000000314e-02
