5.000000000000000000e+02,3.071806000000000259e-01
1.000000000000000000e+03,3.023807000000000023e-01
1.500000000000000000e+03,3.249272000000000271e-01
2.000000000000000000e+03,3.337438999999999822e-01
2.500000000000000000e+03,3.567189000000000054e-01
3.000000000000000000e+03,3.722955000000000014e-01
3.500000000000000000e+03,3.811931000000000069e-01
4.000000000000000000e+03,3.852422999999999820e-01
4.500000000000000000e+03,3.936006000000000227e-01
5.000000000000000000e+03,4.051324000000000036e-01
5.500000000000000000e+03,4.115387999999999824e-01
6.000000000000000000e+03,4.149243000000000237e-01
6.500000000000000000e+03,4.192258999999999847e-01
7.000000000000000000e+03,4.231971999999999956e-01
7.500000000000000000e+03,4.460260999999999809e-01
8.000000000000000000e+03,4.460539000000000032e-01
8.500000000000000000e+03,4.460444000000000075e-01
9.000000000000000000e+03,4.567550000000000221e-01
9.500000000000000000e+03,4.564733999999999736e-01
1.000000000000000000e+04,4.565370000000000261e-01
1.050000000000000000e+04,4.703187999999999813e-01
1.100000000000000000e+04,4.833559000000000050e-01
1.150000000000000000e+04,4.828160000000000229e-01
1.200000000000000000e+04,4.828186999999999895e-01
1.250000000000000000e+04,4.828539000000000025e-01
1.300000000000000000e+04,4.831032000000000104e-01
1.350000000000000000e+04,4.853391000000000233e-01
1.400000000000000000e+04,4.855807999999999791e-01
1.450000000000000000e+04,4.864454999999999751e-01
1.500000000000000000e+04,4.865500999999999854e-01
1.550000000000000000e+04,4.865590000000000193e-01
1.600000000000000000e+04,4.865929999999999978e-01
1.650000000000000000e+04,4.865896000000000110e-01
1.700000000000000000e+04,4.865939000000000236e-01
1.750000000000000000e+04,4.866003999999999885e-01
1.800000000000000000e+04,4.866075000000000261e-01
1.850000000000000000e+04,4.871436000000000099e-01
1.900000000000000000e+04,4.866252999999999829e-01
1.950000000000000000e+04,4.866401000000000199e-01
2.000000000000000000e+04,4.871721999999999997e-01
2.050000000000000000e+04,4.868185999999999902e-01
2.100000000000000000e+04,4.866418000000000132e-01
2.150000000000000000e+04,4.866419000000000161e-01
2.200000000000000000e+04,4.866431999999999980e-01
2.250000000000000000e+04,4.871685000000000043e-01
2.300000000000000000e+04,4.866464999999999819e-01
2.350000000000000000e+04,4.866491000000000011e-01
2.400000000000000000e+04,4.866518000000000232e-01
2.450000000000000000e+04,4.866518000000000232e-01
2.500000000000000000e+04,4.866582999999999881e-01
2.550000000000000000e+04,4.866608000000000045e-01
2.600000000000000000e+04,4.871758999999999951e-01
2.650000000000000000e+04,4.866550000000000042e-01
2.700000000000000000e+04,4.866576000000000235e-01
2.750000000000000000e+04,4.866589000000000054e-01
2.800000000000000000e+04,4.866577999999999737e-01
2.850000000000000000e+04,4.866725000000000079e-01
2.900000000000000000e+04,4.866797999999999957e-01
2.950000000000000000e+04,4.866731999999999725e-01
3.000000000000000000e+04,4.871955000000000036e-01
3.050000000000000000e+04,4.866731999999999725e-01
3.100000000000000000e+04,4.866734999999999811e-01
3.150000000000000000e+04,4.866776999999999909e-01
3.200000000000000000e+04,4.872007999999999894e-01
3.250000000000000000e+04,4.866860000000000075e-01
3.300000000000000000e+04,4.872015000000000096e-01
3.350000000000000000e+04,4.872048999999999963e-01
3.400000000000000000e+04,4.866903000000000201e-01
3.450000000000000000e+04,4.866903000000000201e-01
3.500000000000000000e+04,4.866903000000000201e-01
3.550000000000000000e+04,4.866905000000000259e-01
3.600000000000000000e+04,4.872074000000000127e-01
3.650000000000000000e+04,4.872102999999999851e-01
3.700000000000000000e+04,4.866948999999999859e-01
3.750000000000000000e+04,4.872150000000000092e-01
3.800000000000000000e+04,4.867007999999999890e-01
3.850000000000000000e+04,4.867026999999999881e-01
3.900000000000000000e+04,4.867081999999999797e-01
3.950000000000000000e+04,4.872238999999999876e-01
4.000000000000000000e+04,4.867091000000000056e-01
4.050000000000000000e+04,4.867098000000000257e-01
4.100000000000000000e+04,4.867109000000000019e-01
4.150000000000000000e+04,4.872277999999999887e-01
4.200000000000000000e+04,4.872267000000000126e-01
4.250000000000000000e+04,4.872267000000000126e-01
4.300000000000000000e+04,4.867135000000000211e-01
4.350000000000000000e+04,4.872283000000000031e-01
4.400000000000000000e+04,4.867135000000000211e-01
4.450000000000000000e+04,4.867135000000000211e-01
4.500000000000000000e+04,4.867135000000000211e-01
4.550000000000000000e+04,4.872283000000000031e-01
4.600000000000000000e+04,4.867403000000000146e-01
4.650000000000000000e+04,4.867135000000000211e-01
4.700000000000000000e+04,4.867135000000000211e-01
4.750000000000000000e+04,4.867175999999999725e-01
4.800000000000000000e+04,4.867144999999999944e-01
4.850000000000000000e+04,4.867144999999999944e-01
4.900000000000000000e+04,4.872293999999999792e-01
4.950000000000000000e+04,4.867147000000000001e-01
5.000000000000000000e+04,4.872294999999999821e-01
5.050000000000000000e+04,4.867147000000000001e-01
5.100000000000000000e+04,4.867147000000000001e-01
5.150000000000000000e+04,4.872294999999999821e-01
5.200000000000000000e+04,4.867193000000000214e-01
5.250000000000000000e+04,4.867195999999999745e-01
5.300000000000000000e+04,4.867195999999999745e-01
5.350000000000000000e+04,4.867321000000000009e-01
5.400000000000000000e+04,4.867195999999999745e-01
5.450000000000000000e+04,4.867275999999999825e-01
5.500000000000000000e+04,4.867195999999999745e-01
5.550000000000000000e+04,4.867197999999999802e-01
5.600000000000000000e+04,4.867197999999999802e-01
5.650000000000000000e+04,4.867199999999999860e-01
5.700000000000000000e+04,4.867199999999999860e-01
5.750000000000000000e+04,4.867199999999999860e-01
5.800000000000000000e+04,4.872348000000000234e-01
5.850000000000000000e+04,4.867199999999999860e-01
5.900000000000000000e+04,4.867199999999999860e-01
5.950000000000000000e+04,4.867199999999999860e-01
6.000000000000000000e+04,4.867199999999999860e-01
