5.000000000000000000e+02,5.525750000000000106e-02
1.000000000000000000e+03,3.644044000000000172e-01
1.500000000000000000e+03,3.829659000000000257e-01
2.000000000000000000e+03,3.888146000000000102e-01
2.500000000000000000e+03,3.908528000000000002e-01
3.000000000000000000e+03,3.912013999999999769e-01
3.500000000000000000e+03,3.940717000000000247e-01
4.000000000000000000e+03,3.995009999999999950e-01
4.500000000000000000e+03,4.008460999999999830e-01
5.000000000000000000e+03,4.019645000000000024e-01
5.500000000000000000e+03,4.072946000000000066e-01
6.000000000000000000e+03,4.077353000000000227e-01
6.500000000000000000e+03,4.116835999999999829e-01
7.000000000000000000e+03,4.131863000000000063e-01
7.500000000000000000e+03,4.170169000000000237e-01
8.000000000000000000e+03,4.171860000000000013e-01
8.500000000000000000e+03,4.173711999999999978e-01
9.000000000000000000e+03,4.177948000000000217e-01
9.500000000000000000e+03,4.189440999999999860e-01
1.000000000000000000e+04,4.317556000000000171e-01
1.050000000000000000e+04,4.317794999999999828e-01
1.100000000000000000e+04,4.376176999999999984e-01
1.150000000000000000e+04,4.377630000000000132e-01
1.200000000000000000e+04,4.380646000000000262e-01
1.250000000000000000e+04,4.468257999999999952e-01
1.300000000000000000e+04,4.473279000000000005e-01
1.350000000000000000e+04,4.480850000000000111e-01
1.400000000000000000e+04,4.509074000000000138e-01
1.450000000000000000e+04,4.542282000000000264e-01
1.500000000000000000e+04,4.626258999999999788e-01
1.550000000000000000e+04,4.657181000000000237e-01
1.600000000000000000e+04,4.678199000000000107e-01
1.650000000000000000e+04,4.799175999999999997e-01
1.700000000000000000e+04,4.799717000000000011e-01
1.750000000000000000e+04,4.801068000000000002e-01
1.800000000000000000e+04,5.041987999999999470e-01
1.850000000000000000e+04,5.092567999999999540e-01
1.900000000000000000e+04,5.123969000000000440e-01
1.950000000000000000e+04,5.149139000000000355e-01
2.000000000000000000e+04,5.197243999999999753e-01
2.050000000000000000e+04,5.233389000000000513e-01
2.100000000000000000e+04,5.278962999999999850e-01
2.150000000000000000e+04,5.279825000000000212e-01
2.200000000000000000e+04,5.398517999999999928e-01
2.250000000000000000e+04,5.392679000000000222e-01
2.300000000000000000e+04,5.393307999999999991e-01
2.350000000000000000e+04,5.394843999999999751e-01
2.400000000000000000e+04,5.398245999999999878e-01
2.450000000000000000e+04,5.428235000000000143e-01
2.500000000000000000e+04,5.428543000000000118e-01
2.550000000000000000e+04,5.442995999999999945e-01
2.600000000000000000e+04,5.443575999999999970e-01
2.650000000000000000e+04,5.446666999999999481e-01
2.700000000000000000e+04,5.447840000000000460e-01
2.750000000000000000e+04,5.448513999999999857e-01
2.800000000000000000e+04,5.448528000000000260e-01
2.850000000000000000e+04,5.448880000000000390e-01
2.900000000000000000e+04,5.449127999999999750e-01
2.950000000000000000e+04,5.449308000000000485e-01
3.000000000000000000e+04,5.449315999999999605e-01
3.050000000000000000e+04,5.449542000000000552e-01
3.100000000000000000e+04,5.449557000000000428e-01
3.150000000000000000e+04,5.449591000000000296e-01
3.200000000000000000e+04,5.449612999999999818e-01
3.250000000000000000e+04,5.450399000000000216e-01
3.300000000000000000e+04,5.450420999999999738e-01
