5.000000000000000000e+02,2.919916000000000178e-01
1.000000000000000000e+03,1.747951000000000088e-01
1.500000000000000000e+03,1.752789999999999904e-01
2.000000000000000000e+03,1.767647999999999997e-01
2.500000000000000000e+03,1.776571999999999873e-01
3.000000000000000000e+03,1.776800000000000046e-01
3.500000000000000000e+03,1.778415000000000135e-01
4.000000000000000000e+03,3.340882000000000018e-01
4.500000000000000000e+03,1.790694999999999926e-01
5.000000000000000000e+03,1.791929999999999912e-01
5.500000000000000000e+03,1.794736000000000109e-01
6.000000000000000000e+03,1.795033000000000045e-01
6.500000000000000000e+03,1.794760999999999995e-01
7.000000000000000000e+03,1.795501999999999931e-01
7.500000000000000000e+03,1.797870000000000024e-01
8.000000000000000000e+03,1.797658000000000034e-01
8.500000000000000000e+03,1.799804999999999877e-01
9.000000000000000000e+03,1.801090999999999942e-01
9.500000000000000000e+03,1.801298000000000066e-01
1.000000000000000000e+04,1.800685999999999953e-01
1.050000000000000000e+04,1.801675000000000082e-01
1.100000000000000000e+04,1.801763999999999866e-01
1.150000000000000000e+04,3.621892999999999918e-01
1.200000000000000000e+04,1.801989999999999981e-01
1.250000000000000000e+04,1.802342000000000111e-01
1.300000000000000000e+04,1.801757999999999971e-01
1.350000000000000000e+04,1.801916000000000073e-01
1.400000000000000000e+04,1.801856000000000013e-01
1.450000000000000000e+04,1.802120000000000111e-01
1.500000000000000000e+04,1.802013000000000087e-01
1.550000000000000000e+04,1.802207999999999866e-01
1.600000000000000000e+04,3.509362999999999788e-01
1.650000000000000000e+04,1.801704000000000083e-01
1.700000000000000000e+04,1.801592999999999944e-01
1.750000000000000000e+04,1.801169999999999993e-01
1.800000000000000000e+04,1.801322999999999952e-01
1.850000000000000000e+04,1.801613999999999993e-01
1.900000000000000000e+04,1.801242000000000121e-01
1.950000000000000000e+04,1.801935000000000064e-01
2.000000000000000000e+04,1.804022000000000125e-01
2.050000000000000000e+04,1.802796999999999872e-01
2.100000000000000000e+04,1.801584999999999992e-01
2.150000000000000000e+04,1.802093999999999918e-01
2.200000000000000000e+04,1.802422999999999942e-01
2.250000000000000000e+04,1.802577999999999958e-01
2.300000000000000000e+04,1.801774999999999904e-01
2.350000000000000000e+04,1.801800000000000068e-01
2.400000000000000000e+04,1.802157000000000064e-01
2.450000000000000000e+04,1.802178000000000113e-01
2.500000000000000000e+04,1.802504000000000051e-01
2.550000000000000000e+04,1.802102999999999899e-01
2.600000000000000000e+04,1.802348000000000006e-01
2.650000000000000000e+04,1.802111999999999881e-01
2.700000000000000000e+04,1.802219999999999933e-01
2.750000000000000000e+04,1.802997000000000072e-01
2.800000000000000000e+04,1.803061999999999998e-01
2.850000000000000000e+04,1.802779999999999938e-01
2.900000000000000000e+04,1.802832000000000046e-01
2.950000000000000000e+04,1.801873999999999976e-01
3.000000000000000000e+04,1.801607000000000069e-01
3.050000000000000000e+04,1.802110000000000101e-01
3.100000000000000000e+04,1.802989999999999871e-01
3.150000000000000000e+04,1.801879999999999871e-01
3.200000000000000000e+04,1.802729000000000137e-01
3.250000000000000000e+04,1.802541000000000004e-01
3.300000000000000000e+04,1.802631000000000094e-01
3.350000000000000000e+04,1.802489999999999926e-01
3.400000000000000000e+04,1.802373999999999921e-01
3.450000000000000000e+04,1.802247999999999906e-01
3.500000000000000000e+04,1.801718999999999959e-01
3.550000000000000000e+04,1.801837000000000022e-01
3.600000000000000000e+04,1.801790000000000058e-01
3.650000000000000000e+04,1.802124999999999977e-01
3.700000000000000000e+04,1.802501999999999993e-01
3.750000000000000000e+04,1.802313000000000109e-01
3.800000000000000000e+04,1.802285999999999888e-01
3.850000000000000000e+04,1.801599000000000117e-01
3.900000000000000000e+04,1.802068000000000003e-01
3.950000000000000000e+04,1.801548000000000038e-01
4.000000000000000000e+04,1.801183000000000090e-01
4.050000000000000000e+04,1.801202000000000081e-01
4.100000000000000000e+04,1.801908999999999872e-01
4.150000000000000000e+04,1.801090999999999942e-01
4.200000000000000000e+04,1.800934999999999897e-01
4.250000000000000000e+04,1.801513999999999893e-01
4.300000000000000000e+04,1.897987999999999897e-01
4.350000000000000000e+04,1.801933000000000007e-01
4.400000000000000000e+04,1.801863999999999966e-01
4.450000000000000000e+04,1.802072999999999869e-01
4.500000000000000000e+04,1.801771000000000067e-01
4.550000000000000000e+04,1.800514000000000003e-01
4.600000000000000000e+04,1.801339999999999886e-01
4.650000000000000000e+04,1.801262999999999892e-01
4.700000000000000000e+04,1.800722999999999907e-01
4.750000000000000000e+04,1.801336000000000048e-01
4.800000000000000000e+04,1.801172000000000051e-01
4.850000000000000000e+04,1.801754000000000133e-01
4.900000000000000000e+04,1.801130999999999982e-01
4.950000000000000000e+04,1.801754000000000133e-01
5.000000000000000000e+04,1.801470000000000016e-01
5.050000000000000000e+04,1.801946000000000103e-01
5.100000000000000000e+04,1.801891999999999938e-01
5.150000000000000000e+04,1.801991000000000009e-01
5.200000000000000000e+04,1.804308000000000023e-01
5.250000000000000000e+04,1.802283000000000079e-01
5.300000000000000000e+04,1.801744999999999874e-01
5.350000000000000000e+04,1.802261000000000002e-01
5.400000000000000000e+04,1.802713999999999983e-01
5.450000000000000000e+04,3.497782999999999864e-01
5.500000000000000000e+04,1.802084999999999937e-01
5.550000000000000000e+04,1.802205000000000057e-01
5.600000000000000000e+04,1.801735999999999893e-01
5.650000000000000000e+04,1.801806999999999992e-01
5.700000000000000000e+04,1.801626000000000061e-01
5.750000000000000000e+04,1.802049000000000012e-01
5.800000000000000000e+04,1.802362000000000131e-01
5.850000000000000000e+04,1.802755000000000052e-01
5.900000000000000000e+04,1.802061000000000079e-01
5.950000000000000000e+04,1.801871999999999918e-01
6.000000000000000000e+04,1.801731000000000027e-01
