500,1000,1500,2000,2500,3000,3500,4000,4500,5000,5500,6000,6500,7000,7500,8000,8500,9000,9500,10000,10500,11000,11500,12000,12500,13000,13500,14000,14500,15000,15500,16000,16500,17000,17500,18000,18500,19000,19500,20000,20500,21000,21500,22000,22500,23000,23500,24000,24500,25000,25500,26000,26500,27000,27500,28000,28500,29000,29500,30000,30500,31000,31500,32000,32500,33000,33500,34000,34500,35000,35500,36000,36500,37000,37500,38000,38500,39000,39500,40000,40500,41000,41500,42000,42500,43000,43500,44000,44500,45000,45500,46000,46500,47000,47500,48000,48500,49000,49500,50000,50500,51000,51500,52000,52500,53000,53500,54000,54500,55000,55500,56000,56500,57000,57500,58000,58500,59000,59500,60000
0.0786473,0.4012814,0.4168539,0.4252184,0.4265984,0.4380025,0.4374914,0.4411815,0.4454488,0.4556095,0.4596544,0.4607645,0.4610414,0.471454,0.4740349,0.4776544,0.5086763,0.5087956,0.5138841,0.5138966,0.522114,0.5224336,0.5453312,0.5582439,0.5582434,0.562,0.5627651,0.5635613,0.5636509,0.5636588,0.5636575,0.5636555,0.563655,0.5636574,0.563666,0.5636767,0.56369,0.5636936,0.5636923,0.5637123,0.5639412,0.5639574,0.5638827,0.5638907,0.5644594,0.5644348,0.5637381,0.5637376,0.5637374,0.5637529,0.5644481,0.5637509,0.5644476,0.5644637,0.5644857,0.5644986,0.5644897,0.5637812,0.5637879,0.563783,0.5637843,0.563809,0.5645263,0.5638153,0.5645282,0.5638699,0.5645307,0.56382,0.5639182,0.5639182,0.563923,0.563924,0.5639375,0.5639392,0.5639546,0.5639588,0.5639505,0.5639496,0.5646006,0.5646091,0.5645324,0.5639711,0.5639711,0.5646035,0.5646124,0.5639736,0.5639736,0.5639736,0.5646349,0.5646338,0.5639791,0.5640002,0.5646396,0.5646293,0.5642845,0.5639997,0.5639981,0.5639981,0.5640159,0.5640114,0.5646673,0.564671,0.5646734,0.564072,0.5647193,0.5640181,0.564012,0.5640186,0.5640181,0.5640143,0.5640241,0.5640443,0.5646823,0.5646845,0.5646845,0.5640264,0.5640373,0.5646916,0.564033,0.5640317
0.0961366,0.4376121,0.4438033,0.4471909,0.4614829,0.4672114,0.4717693,0.4731069,0.4745723,0.482702,0.4877735,0.5017899,0.5160678,0.519919,0.533001,0.5569673,0.557007,0.5570587,0.5583989,0.5584579,0.5598707,0.5601448,0.56016,0.5602152,0.5602549,0.5628373,0.5602823,0.5628911,0.5603346,0.5603374,0.5612403,0.5612441,0.5603749,0.5603749,0.5603825,0.5607215,0.5607277,0.5607295,0.5607652,0.5607571,0.5607709,0.5607704,0.5607992,0.5608003,0.5608418,0.5608446,0.5634433,0.5608748,0.5628253,0.5633358,0.5633364,0.563341,0.5633393,0.5636248,0.5633365,0.5633446,0.563468,0.563489,0.5635067,0.5635074,0.563517,0.5635603,0.5635603,0.5636983,0.5636994,0.5637069,0.5638367,0.5640463,0.5640475,0.5638442,0.5639015,0.5640651,0.5639189,0.5640326,0.5640346,0.5640348,0.5641573,0.5641731,0.564762,0.5642214,0.564231,0.5642626,0.5648043,0.5642298,0.5642461,0.5644521,0.5644537,0.5644694,0.5644537,0.5644569,0.5648744,0.5644645,0.5644725,0.5648802,0.564886,0.564883,0.5644886,0.5648839,0.5648834,0.5649009,0.5649034,0.5645027,0.5645027,0.564509,0.5645086,0.564919,0.5645117,0.5645294,0.5645121,0.5645127,0.5645165,0.565101,0.5645159,0.5645189,0.5645171,0.5645169,0.5645169,0.5645386,0.5645405,0.5645386
0.14394,0.3919991,0.4428977,0.4837836,0.5247185,0.5436071,0.5510371,0.5514686,0.5560845,0.5574656,0.5578375,0.5576937,0.5580888,0.5580933,0.5582183,0.5588169,0.558943,0.5589767,0.5590107,0.5590593,0.5590627,0.5595819,0.5591279,0.5587925,0.5588646,0.5588758,0.5588849,0.5588908,0.5589071,0.5589214,0.559843,0.558943,0.5589579,0.5589586,0.5589586,0.5589893,0.5599108,0.5590087,0.5590143,0.5590151,0.5590231,0.5590241,0.5590349,0.5590335,0.5595729,0.5595748,0.5599694,0.5595806,0.5595807,0.5595809,0.5595819,0.5595819,0.5595825,0.5595825,0.559588,0.5602968,0.5595883,0.5595937,0.5596312,0.5603462,0.5596384,0.5603685,0.5599023,0.5599045,0.5599114,0.5599114,0.5599172,0.5603867,0.5599237,0.5599265,0.5599317,0.5599317,0.5599357,0.55994,0.5599398,0.5599582,0.5599582,0.5599645,0.5599645,0.5599655,0.5599655,0.5599657,0.5599657,0.5599659,0.5599663,0.5599687,0.5599687,0.5604242,0.5599718,0.5599718,0.5599867,0.5599736,0.5599739,0.5599793,0.5604368,0.5604352,0.5599831,0.5599831,0.5599831,0.5599831,0.5599837,0.5599837,0.5599837,0.5599837,0.5599841,0.5599844,0.5599848,0.5599866,0.5599877,0.5604404,0.5604404,0.5599879,0.5599885,0.5599885,0.5599885,0.5599885,0.5599885,0.560441,0.5599885,0.5599885
0.3240911,0.3545367,0.3616747,0.3837297,0.3861913,0.3866427,0.3915345,0.3917324,0.3942096,0.4050209,0.4052918,0.4068936,0.4078076,0.4132134,0.4136401,0.4136404,0.414046,0.4217861,0.4255936,0.4270664,0.4269159,0.4300465,0.4389247,0.4390469,0.4429261,0.4436936,0.4491492,0.4491608,0.4503438,0.4547114,0.4549059,0.4565368,0.4593943,0.4708091,0.4708111,0.4709294,0.4728269,0.4962616,0.4963379,0.4963431,0.4963442,0.4996592,0.509205,0.5092439,0.5097808,0.5104665,0.5120471,0.5144947,0.5252795,0.5244557,0.5321515,0.5333046,0.5399135,0.5408602,0.5452143,0.5523808,0.5524028,0.5558659,0.5579689,0.5643446,0.5639202,0.5644962,0.5653229,0.5653231,0.5645249,0.564497,0.5644994,0.5645009,0.5653282,0.5645015,0.5645015,0.5653288,0.5645589,0.5645596,0.5653364,0.5645621,0.5645641,0.5645653,0.5645664,0.5645664,0.5645746,0.5645761,0.5645761,0.5645814,0.5645761,0.5645762,0.5645762,0.5645779,0.5653522,0.5645819,0.5645785,0.5645786,0.5645785,0.5645785,0.5645793,0.5645816,0.5645829,0.5653582,0.5646046,0.5645839,0.5645899,0.5644542,0.5644772,0.5644542,0.5644542,0.5644542,0.5644546,0.5644546,0.5644546,0.5644546,0.5644546,0.5644546,0.5644546,0.5644546,0.5644546,0.5653832,0.5644546,0.5644877,0.5653832,0.5644567
0.0587207,0.0603934,0.3616897,0.4109991,0.4124306,0.4253939,0.4359484,0.4494572,0.4514945,0.4534337,0.4796011,0.4798782,0.4802177,0.4879758,0.4897327,0.4925556,0.4952503,0.5136096,0.5489301,0.5605113,0.5606073,0.560446,0.5639049,0.5644377,0.5642276,0.5640469,0.5637961,0.5632275,0.5649327,0.5649594,0.5649651,0.5650346,0.5649723,0.5649925,0.5650061,0.5650061,0.5644908,0.5645215,0.5638871,0.5637429,0.5639161,0.5637133,0.5637228,0.5637014,0.5640282,0.5636147,0.5635043,0.5650871,0.5638315,0.5641789,0.5651959,0.5638409,0.5639026,0.5638989,0.5640039,0.5639472,0.5652256,0.5636366,0.565226,0.5652325,0.564093,0.5652719,0.5640934,0.5638627,0.5637059,0.5637078,0.5637377,0.5637404,0.5637404,0.5637404,0.5637454,0.5652891,0.5638074,0.5637485,0.5637509,0.5652956,0.5637536,0.5637644,0.5653067,0.5653164,0.5653463,0.5652341,0.5652491,0.5652491,0.5652529,0.5640521,0.5645777,0.5645777,0.5654197,0.5653861,0.5653874,0.5645851,0.5653798,0.5653798,0.5643854,0.5653679,0.5640437,0.5654017,0.5640441,0.5640442,0.5640459,0.5653653,0.5654919,0.5653653,0.5653653,0.5653661,0.5653661,0.5653956,0.5643938,0.5643968,0.5641696,0.5640596,0.5653787,0.5640847,0.5640596,0.5640596,0.5653907,0.5653844,0.5653835,0.5652252
0.0514376,0.4052851,0.4201213,0.4205574,0.4225535,0.4293772,0.4325379,0.4364523,0.4383432,0.4443602,0.4492266,0.4508637,0.453652,0.456057,0.4630365,0.4630824,0.4731786,0.4817511,0.4842578,0.4896556,0.4984925,0.5201788,0.5254783,0.5307809,0.5399269,0.5421081,0.5504568,0.5510348,0.5505588,0.5554076,0.5557629,0.5583565,0.5589664,0.5594016,0.5597011,0.5601144,0.5597707,0.559775,0.5597934,0.5601955,0.5600411,0.5600423,0.5602111,0.5600683,0.5600603,0.5597554,0.5597571,0.5598337,0.5602094,0.5602249,0.5602407,0.5602367,0.5598008,0.5598112,0.5599488,0.5600099,0.5601242,0.5601435,0.5601519,0.5603028,0.5598379,0.559839,0.5602924,0.5602925,0.5598918,0.5603265,0.5603343,0.5603412,0.5603525,0.5603565,0.560359,0.560362,0.5603319,0.5602711,0.560346,0.5603506,0.5598969,0.5601239,0.5598975,0.5603529,0.559903,0.5599111,0.5599233,0.5599233,0.5599462,0.5603688,0.5599207,0.5603703,0.5599207,0.5602867,0.56032,0.5602875,0.5599227,0.5599233,0.5603767,0.560377,0.5600574,0.5600412,0.5603819,0.5600711,0.5599223,0.5599258,0.5599258,0.5599277,0.5603821,0.5600514,0.5603861,0.5602322,0.5602322,0.5602322,0.5603942,0.5602351,0.5603971,0.5601823,0.5603876,0.5599326,0.5599326,0.5599362,0.5599362,0.5599455
0.3199494,0.3410424,0.3930778,0.4276001,0.4286214,0.4301724,0.4343272,0.4374861,0.4558978,0.4587527,0.4684554,0.46897,0.4703111,0.472257,0.4744853,0.4793888,0.4810485,0.4887785,0.4904508,0.4904757,0.5230307,0.5230474,0.5230711,0.5239857,0.53328,0.5332921,0.5415885,0.5512655,0.5554203,0.55999,0.5588655,0.55893,0.5600508,0.5589453,0.5589605,0.5589739,0.5600732,0.5589685,0.5589784,0.5589897,0.5589918,0.5601747,0.5601801,0.5601823,0.5589938,0.5590021,0.5602018,0.560189,0.5602016,0.5601715,0.5597486,0.5597657,0.560141,0.5597525,0.5597525,0.5597563,0.5597705,0.5602676,0.5597796,0.5602773,0.5602711,0.5597741,0.5598256,0.5602832,0.5602873,0.5602879,0.5602926,0.5602914,0.5602927,0.560297,0.5598612,0.5598692,0.5603049,0.5599648,0.5598766,0.5598788,0.559886,0.5598901,0.5598792,0.5598815,0.560332,0.559883,0.5598818,0.5603373,0.5603138,0.5598868,0.5603362,0.5603648,0.5603651,0.5605748,0.5605668,0.5604123,0.5600613,0.5617523,0.5628174,0.563121,0.5631256,0.5634572,0.5630871,0.5640609,0.5630576,0.5630729,0.5630786,0.5633239,0.5637122,0.5641822,0.5641981,0.5633214,0.563313,0.5633151,0.5634313,0.5633144,0.5644442,0.5632438,0.5644236,0.5644236,0.563756,0.5644237,0.5644082,0.5632488
0.4846569,0.5148886,0.531175,0.5433295,0.5529202,0.5562576,0.5578648,0.5604314,0.560736,0.5609951,0.5611721,0.561277,0.5614479,0.5626385,0.5624276,0.5621381,0.5628904,0.5616333,0.5629095,0.5629248,0.5621044,0.563141,0.563783,0.5637415,0.5638461,0.5631521,0.5640987,0.5641285,0.5642038,0.5641934,0.5641722,0.5641019,0.5627244,0.5628261,0.5642327,0.5642524,0.5642445,0.5642393,0.5642393,0.5642103,0.5629783,0.5643189,0.5643407,0.562573,0.5643351,0.5638426,0.5625655,0.5634361,0.5625659,0.5644712,0.5625883,0.5644968,0.563024,0.5645267,0.5626273,0.5626578,0.5626808,0.5626736,0.5645833,0.5645849,0.5645875,0.5645873,0.564595,0.5643172,0.5644333,0.5644328,0.5645951,0.5646472,0.5647075,0.5646684,0.5630001,0.5642467,0.5642598,0.5642731,0.5647319,0.5628319,0.5628319,0.5628319,0.5628413,0.5646842,0.5628397,0.5646912,0.5646921,0.5647175,0.5628846,0.5647034,0.5628902,0.5647037,0.564722,0.5647165,0.5647477,0.564563,0.5647637,0.5641743,0.5647376,0.5646778,0.5646843,0.5646778,0.5646895,0.5643289,0.5643399,0.5643399,0.5643399,0.5649633,0.5651197,0.5643417,0.5643427,0.5643431,0.5643446,0.5643501,0.564354,0.5643676,0.5643504,0.5643528,0.5643513,0.5643507,0.5651141,0.565118,0.5643378,0.5643378
0.0836068,0.3745401,0.3767426,0.3764528,0.4349105,0.4356208,0.4367047,0.4428599,0.4450728,0.4477025,0.4502494,0.4589902,0.4709955,0.4722869,0.4765924,0.5138925,0.513896,0.5173236,0.5173734,0.5245866,0.5245923,0.5296431,0.5351376,0.5383778,0.5405294,0.5548166,0.5593635,0.5593764,0.5597746,0.5597359,0.5601643,0.5601674,0.5602499,0.5602606,0.5598118,0.5598253,0.5598124,0.5598183,0.5598445,0.5598446,0.5603104,0.5598571,0.5598575,0.5598591,0.5598603,0.5598605,0.5598605,0.5598605,0.5598625,0.5598625,0.5603228,0.5598647,0.5598699,0.5603303,0.5598732,0.5598732,0.5603331,0.5598732,0.5598751,0.5598785,0.5598889,0.5598897,0.5598907,0.5603567,0.5598901,0.5598901,0.5603568,0.5598923,0.559893,0.559893,0.5598938,0.5599001,0.5603599,0.5599007,0.5599045,0.5599075,0.5599079,0.5599121,0.5599201,0.5599158,0.5603741,0.559926,0.559926,0.559926,0.559926,0.559926,0.5599266,0.560376,0.5599299,0.5599336,0.5599336,0.5603831,0.559934,0.5599349,0.5603844,0.5599356,0.5599356,0.5599407,0.5599356,0.5599359,0.5603852,0.5599363,0.5599389,0.5599392,0.5599413,0.5603947,0.5599392,0.5603883,0.5599394,0.5599423,0.5599411,0.56039,0.5599411,0.5599455,0.559944,0.559944,0.5603942,0.5599454,0.5599454,0.5599473
